id,created_at,text
938151232052621313,2017-12-05 21:00:58,b'Comedian John Oliver confronts Dustin Hoffman about sexual harassment claim https://t.co/JxUj2DkIfL'
938151037956952068,2017-12-05 21:00:12,"b""Maduro's cryptocurrency to fare no better than Venezuela itself https://t.co/dBDSdpUbI7 https://t.co/XmxuqBZnbb"""
938148497211252741,2017-12-05 20:50:06,"b""After Africa trip, France's Macron breaks 50 percent popularity rating https://t.co/jmmgg9dYKe https://t.co/izjBRy9SaS"""
938147492088205312,2017-12-05 20:46:06,b'Trump lawyer denies Deutsche Bank got subpoena on Trump accounts https://t.co/tnuC7Eg04s'
938147270066954241,2017-12-05 20:45:13,b'Most U.S. locks and dams are beyond their 50-year design lives. @Reuters explores how the antiquated network is aff\xe2\x80\xa6 https://t.co/65nHSuojn7'
938145979672481794,2017-12-05 20:40:06,"b""Trump's lawyers to argue accuser's lawsuit should be tossed https://t.co/4AC6LnNpMa https://t.co/ZRKDg7Gzta"""
938143499052027904,2017-12-05 20:30:14,"b""Britain needs 'new paradigm' for financial services trade with EU: Hammond https://t.co/pAnGvbnMBG https://t.co/kfLiDothHm"""
938142263829499904,2017-12-05 20:25:20,b'FDA approves Novo Nordisk diabetes drug Ozempic https://t.co/h7twJ2wTCB https://t.co/vZXkLW2RkE'
938141578165710849,2017-12-05 20:22:36,b'JUST IN: Trump to deliver remarks on Wednesday on decision on Jerusalem embassy - White House\xe2\x80\xa6 https://t.co/sRyqJVJaT7'
938141072462680065,2017-12-05 20:20:36,b'RT @ReutersTV: Check out today\xe2\x80\x99s editor\xe2\x80\x99s picks from @ReutersTV: https://t.co/lyGLpoBt8O Get them delivered daily to your inbox: https://t.\xe2\x80\xa6'
938140901158850560,2017-12-05 20:19:55,b'RT @ReutersPolitics: LIVE: White House Press Secretary Sarah Sanders holds media briefing https://t.co/TS3OLrnSfY https://t.co/rN4EKEE3FP'
938140686724956160,2017-12-05 20:19:04,"b""From @ReutersTV: Recycled oil fuels Tokyo's Christmas 'cherry blossoms' https://t.co/DHZ1452m8D https://t.co/PyXRX2JNlH"""
